40.125C	     2018-08-01 19:21:28.256906
40.062C	     2018-08-01 19:21:39.136881
40.062C	     2018-08-01 19:21:50.016864
40.0C	     2018-08-01 19:22:00.896836
40.0C	     2018-08-01 19:22:11.776920
40.0C	     2018-08-01 19:22:22.656904
39.937C	     2018-08-01 19:22:33.537009
39.937C	     2018-08-01 19:22:44.416884
39.875C	     2018-08-01 19:22:55.296914
39.875C	     2018-08-01 19:23:06.176912
39.875C	     2018-08-01 19:23:17.056847
39.812C	     2018-08-01 19:23:27.936844
39.812C	     2018-08-01 19:23:38.816896
39.75C	     2018-08-01 19:23:49.696902
39.75C	     2018-08-01 19:24:00.576842
39.687C	     2018-08-01 19:24:11.456844
39.687C	     2018-08-01 19:24:22.336911
39.687C	     2018-08-01 19:24:33.216920
39.625C	     2018-08-01 19:24:44.096871
39.625C	     2018-08-01 19:24:54.976835
39.562C	     2018-08-01 19:25:05.856903
39.562C	     2018-08-01 19:25:16.736910
39.562C	     2018-08-01 19:25:27.616883
39.5C	     2018-08-01 19:25:38.496836
39.5C	     2018-08-01 19:25:49.376906
39.437C	     2018-08-01 19:26:00.256916
39.437C	     2018-08-01 19:26:12.176906
39.437C	     2018-08-01 19:26:23.056903
39.375C	     2018-08-01 19:26:33.936840
39.437C	     2018-08-01 19:26:44.816906
39.375C	     2018-08-01 19:26:55.696907
39.375C	     2018-08-01 19:27:06.576893
39.375C	     2018-08-01 19:27:17.456871
39.375C	     2018-08-01 19:27:28.336904
39.375C	     2018-08-01 19:27:39.216868
39.375C	     2018-08-01 19:27:50.096853
39.375C	     2018-08-01 19:28:00.976847
39.375C	     2018-08-01 19:28:11.856901
39.375C	     2018-08-01 19:28:22.736908
39.375C	     2018-08-01 19:28:33.616883
39.437C	     2018-08-01 19:28:44.496846
39.437C	     2018-08-01 19:28:55.376894
39.437C	     2018-08-01 19:29:06.256936
39.437C	     2018-08-01 19:29:17.136912
39.437C	     2018-08-01 19:29:28.016851
39.5C	     2018-08-01 19:29:38.896916
39.5C	     2018-08-01 19:29:49.776910
39.5C	     2018-08-01 19:30:00.656890
39.562C	     2018-08-01 19:30:11.536833
39.562C	     2018-08-01 19:30:22.416931
39.562C	     2018-08-01 19:30:33.296907
39.625C	     2018-08-01 19:30:44.176847
39.625C	     2018-08-01 19:30:55.056919
39.687C	     2018-08-01 19:31:05.936896
39.687C	     2018-08-01 19:31:16.816903
39.687C	     2018-08-01 19:31:27.696857
39.75C	     2018-08-01 19:31:38.576851
39.75C	     2018-08-01 19:31:49.456906
39.812C	     2018-08-01 19:32:00.336906
39.812C	     2018-08-01 19:32:11.216861
39.875C	     2018-08-01 19:32:22.096842
39.875C	     2018-08-01 19:32:32.976908
39.937C	     2018-08-01 19:32:43.856903
39.937C	     2018-08-01 19:32:54.736867
40.0C	     2018-08-01 19:33:05.616833
40.0C	     2018-08-01 19:33:16.496897
40.062C	     2018-08-01 19:33:27.376913
40.062C	     2018-08-01 19:33:38.256902
40.125C	     2018-08-01 19:33:49.136822
40.125C	     2018-08-01 19:34:00.016904
40.187C	     2018-08-01 19:34:10.896910
40.25C	     2018-08-01 19:34:21.776910
40.25C	     2018-08-01 19:34:32.656889
40.312C	     2018-08-01 19:34:43.537143
40.312C	     2018-08-01 19:34:54.416883
40.375C	     2018-08-01 19:35:05.296936
40.375C	     2018-08-01 19:35:16.176841
40.437C	     2018-08-01 19:35:27.056914
40.5C	     2018-08-01 19:35:37.936914
40.5C	     2018-08-01 19:35:48.816912
40.562C	     2018-08-01 19:35:59.696894
40.562C	     2018-08-01 19:36:11.616833
40.625C	     2018-08-01 19:36:22.496934
40.625C	     2018-08-01 19:36:33.376893
40.687C	     2018-08-01 19:36:44.256911
40.687C	     2018-08-01 19:36:55.136865
40.687C	     2018-08-01 19:37:06.896898
40.687C	     2018-08-01 19:37:17.776828
40.75C	     2018-08-01 19:37:28.656928
40.75C	     2018-08-01 19:37:39.536868
40.75C	     2018-08-01 19:37:50.416889
40.75C	     2018-08-01 19:38:01.296902
40.812C	     2018-08-01 19:38:12.176938
40.812C	     2018-08-01 19:38:23.056911
40.812C	     2018-08-01 19:38:33.936994
40.812C	     2018-08-01 19:38:44.816897
40.812C	     2018-08-01 19:38:55.696941
40.812C	     2018-08-01 19:39:06.576916
40.812C	     2018-08-01 19:39:17.456927
40.812C	     2018-08-01 19:39:28.336860
40.812C	     2018-08-01 19:39:39.216924
40.812C	     2018-08-01 19:39:50.096920
40.812C	     2018-08-01 19:40:00.976920
40.812C	     2018-08-01 19:40:11.856855
40.812C	     2018-08-01 19:40:22.737201
40.812C	     2018-08-01 19:40:33.616920
40.812C	     2018-08-01 19:40:44.496917
40.75C	     2018-08-01 19:40:55.376897
40.75C	     2018-08-01 19:41:06.296911
40.75C	     2018-08-01 19:41:17.216911
40.75C	     2018-08-01 19:41:28.096861
40.75C	     2018-08-01 19:41:38.976850
40.75C	     2018-08-01 19:41:49.856922
40.687C	     2018-08-01 19:42:00.736893
40.687C	     2018-08-01 19:42:11.616841
40.687C	     2018-08-01 19:42:22.496850
40.687C	     2018-08-01 19:42:33.376913
40.625C	     2018-08-01 19:42:45.136896
40.625C	     2018-08-01 19:42:56.016910
40.625C	     2018-08-01 19:43:06.896923
40.562C	     2018-08-01 19:43:17.776860
40.562C	     2018-08-01 19:43:28.656909
40.562C	     2018-08-01 19:43:39.536915
40.5C	     2018-08-01 19:43:50.416910
40.5C	     2018-08-01 19:44:01.296901
40.5C	     2018-08-01 19:44:12.176830
40.5C	     2018-08-01 19:44:23.056917
40.437C	     2018-08-01 19:44:33.937150
40.437C	     2018-08-01 19:44:44.816849
40.437C	     2018-08-01 19:44:55.696861
40.375C	     2018-08-01 19:45:06.576925
40.375C	     2018-08-01 19:45:17.456907
40.312C	     2018-08-01 19:45:28.337043
40.312C	     2018-08-01 19:45:39.216859
40.312C	     2018-08-01 19:45:50.096914
40.25C	     2018-08-01 19:46:00.976915
40.25C	     2018-08-01 19:46:11.856831
40.25C	     2018-08-01 19:46:22.736840
40.187C	     2018-08-01 19:46:33.616909
40.187C	     2018-08-01 19:46:44.496905
40.125C	     2018-08-01 19:46:55.376881
40.125C	     2018-08-01 19:47:06.256847
40.125C	     2018-08-01 19:47:17.136907
40.062C	     2018-08-01 19:47:28.016913
40.062C	     2018-08-01 19:47:38.896859
40.0C	     2018-08-01 19:47:49.776847
40.0C	     2018-08-01 19:48:00.656898
40.0C	     2018-08-01 19:48:11.536902
39.937C	     2018-08-01 19:48:22.416866
39.937C	     2018-08-01 19:48:33.296827
39.875C	     2018-08-01 19:48:44.176910
39.875C	     2018-08-01 19:48:55.056903
39.812C	     2018-08-01 19:49:05.936842
39.812C	     2018-08-01 19:49:16.816859
39.812C	     2018-08-01 19:49:27.696913
39.75C	     2018-08-01 19:49:38.576912
39.75C	     2018-08-01 19:49:49.456871
39.75C	     2018-08-01 19:50:00.336861
39.687C	     2018-08-01 19:50:11.216898
39.687C	     2018-08-01 19:50:22.096905
39.625C	     2018-08-01 19:50:32.976921
39.625C	     2018-08-01 19:50:43.856857
39.562C	     2018-08-01 19:50:54.736901
39.562C	     2018-08-01 19:51:05.616921
39.562C	     2018-08-01 19:51:16.496888
39.5C	     2018-08-01 19:51:27.376850
39.5C	     2018-08-01 19:51:38.256922
39.437C	     2018-08-01 19:51:49.136923
39.437C	     2018-08-01 19:52:01.937144
39.437C	     2018-08-01 19:52:12.816906
39.437C	     2018-08-01 19:52:23.696910
39.375C	     2018-08-01 19:52:34.576886
39.375C	     2018-08-01 19:52:45.456886
39.375C	     2018-08-01 19:52:56.337138
39.375C	     2018-08-01 19:53:07.216921
39.375C	     2018-08-01 19:53:18.096855
39.375C	     2018-08-01 19:53:28.976879
39.375C	     2018-08-01 19:53:39.856910
39.375C	     2018-08-01 19:53:50.736920
39.375C	     2018-08-01 19:54:01.616922
39.375C	     2018-08-01 19:54:12.496849
39.437C	     2018-08-01 19:54:23.376926
39.437C	     2018-08-01 19:54:34.256924
39.437C	     2018-08-01 19:54:45.136857
39.437C	     2018-08-01 19:54:56.016867
39.437C	     2018-08-01 19:55:06.896893
39.437C	     2018-08-01 19:55:17.776886
39.5C	     2018-08-01 19:55:28.656869
39.5C	     2018-08-01 19:55:39.536835
39.5C	     2018-08-01 19:55:50.416862
39.562C	     2018-08-01 19:56:01.296904
39.562C	     2018-08-01 19:56:12.176857
39.562C	     2018-08-01 19:56:23.056850
39.625C	     2018-08-01 19:56:33.936931
39.625C	     2018-08-01 19:56:44.816917
39.625C	     2018-08-01 19:56:55.696887
39.687C	     2018-08-01 19:57:06.576842
39.687C	     2018-08-01 19:57:17.456911
39.75C	     2018-08-01 19:57:28.336905
39.75C	     2018-08-01 19:57:39.216839
39.812C	     2018-08-01 19:57:50.096862
39.812C	     2018-08-01 19:58:00.976908
39.812C	     2018-08-01 19:58:11.856900
39.875C	     2018-08-01 19:58:22.736841
39.937C	     2018-08-01 19:58:33.616836
39.937C	     2018-08-01 19:58:44.496909
40.0C	     2018-08-01 19:58:55.376901
40.0C	     2018-08-01 19:59:06.256853
40.062C	     2018-08-01 19:59:17.136850
40.062C	     2018-08-01 19:59:28.016916
40.125C	     2018-08-01 19:59:38.896917
40.125C	     2018-08-01 19:59:49.776882
40.187C	     2018-08-01 20:00:00.656889
40.187C	     2018-08-01 20:00:11.537164
40.25C	     2018-08-01 20:00:22.416921
40.25C	     2018-08-01 20:00:33.296894
40.312C	     2018-08-01 20:00:44.176855
40.375C	     2018-08-01 20:00:55.056924
40.375C	     2018-08-01 20:01:05.937153
40.437C	     2018-08-01 20:01:16.816881
40.437C	     2018-08-01 20:01:27.696840
40.5C	     2018-08-01 20:01:38.576934
40.562C	     2018-08-01 20:01:49.456922
40.562C	     2018-08-01 20:02:01.376914
40.625C	     2018-08-01 20:02:12.256906
40.625C	     2018-08-01 20:02:23.136816
40.687C	     2018-08-01 20:02:34.016900
40.687C	     2018-08-01 20:02:44.896900
40.687C	     2018-08-01 20:02:55.776879
40.75C	     2018-08-01 20:03:06.656866
40.75C	     2018-08-01 20:03:17.537197
40.75C	     2018-08-01 20:03:28.416943
40.75C	     2018-08-01 20:03:39.296917
40.75C	     2018-08-01 20:03:50.176856
40.812C	     2018-08-01 20:04:01.056920
40.812C	     2018-08-01 20:04:11.937084
40.812C	     2018-08-01 20:04:22.816912
40.812C	     2018-08-01 20:04:33.696855
40.812C	     2018-08-01 20:04:44.577021
40.812C	     2018-08-01 20:04:55.456897
40.812C	     2018-08-01 20:05:06.336911
40.812C	     2018-08-01 20:05:17.216833
40.812C	     2018-08-01 20:05:28.096896
40.812C	     2018-08-01 20:05:38.976891
40.812C	     2018-08-01 20:05:49.856910
40.812C	     2018-08-01 20:06:00.736890
40.812C	     2018-08-01 20:06:11.616974
40.812C	     2018-08-01 20:06:22.496923
40.812C	     2018-08-01 20:06:33.376911
40.75C	     2018-08-01 20:06:44.256843
40.75C	     2018-08-01 20:06:55.136975
40.75C	     2018-08-01 20:07:06.016881
40.75C	     2018-08-01 20:07:16.896905
40.75C	     2018-08-01 20:07:27.776885
40.75C	     2018-08-01 20:07:38.656930
40.687C	     2018-08-01 20:07:49.536914
40.687C	     2018-08-01 20:08:00.416907
40.687C	     2018-08-01 20:08:11.296907
40.687C	     2018-08-01 20:08:22.176869
40.687C	     2018-08-01 20:08:33.056910
40.625C	     2018-08-01 20:08:43.936906
40.625C	     2018-08-01 20:08:54.816872
40.625C	     2018-08-01 20:09:05.696878
40.625C	     2018-08-01 20:09:16.576913
40.562C	     2018-08-01 20:09:27.456937
40.562C	     2018-08-01 20:09:38.337051
40.562C	     2018-08-01 20:09:49.216831
40.5C	     2018-08-01 20:10:00.096906
40.5C	     2018-08-01 20:10:10.976871
40.5C	     2018-08-01 20:10:21.856845
40.437C	     2018-08-01 20:10:32.737096
40.437C	     2018-08-01 20:10:43.616911
40.437C	     2018-08-01 20:10:54.496916
40.437C	     2018-08-01 20:11:05.376837
40.375C	     2018-08-01 20:11:16.256879
40.375C	     2018-08-01 20:11:27.136904
40.312C	     2018-08-01 20:11:38.016906
40.312C	     2018-08-01 20:11:48.896837
40.312C	     2018-08-01 20:11:59.776868
40.25C	     2018-08-01 20:12:10.656924
40.25C	     2018-08-01 20:12:21.536905
40.25C	     2018-08-01 20:12:32.416870
40.187C	     2018-08-01 20:12:43.296824
40.187C	     2018-08-01 20:12:54.176894
40.187C	     2018-08-01 20:13:05.056911
40.125C	     2018-08-01 20:13:15.936850
40.125C	     2018-08-01 20:13:26.816853
40.062C	     2018-08-01 20:13:37.696882
40.062C	     2018-08-01 20:13:48.576895
40.062C	     2018-08-01 20:13:59.456892
40.0C	     2018-08-01 20:14:10.336827
40.0C	     2018-08-01 20:14:21.216866
40.0C	     2018-08-01 20:14:32.096878
39.937C	     2018-08-01 20:14:42.976832
39.937C	     2018-08-01 20:14:53.856825
39.875C	     2018-08-01 20:15:04.736915
39.875C	     2018-08-01 20:15:15.616894
39.875C	     2018-08-01 20:15:26.496882
39.812C	     2018-08-01 20:15:37.376827
39.812C	     2018-08-01 20:15:48.256885
39.75C	     2018-08-01 20:15:59.136893
39.75C	     2018-08-01 20:16:10.016832
39.75C	     2018-08-01 20:16:20.896836
39.687C	     2018-08-01 20:16:31.776898
39.687C	     2018-08-01 20:16:42.656886
39.625C	     2018-08-01 20:16:53.536847
39.625C	     2018-08-01 20:17:04.416853
39.625C	     2018-08-01 20:17:15.296903
39.562C	     2018-08-01 20:17:26.176895
39.562C	     2018-08-01 20:17:37.056872
39.5C	     2018-08-01 20:17:47.936828
39.5C	     2018-08-01 20:17:58.816890
39.5C	     2018-08-01 20:18:09.696891
39.437C	     2018-08-01 20:18:20.576816
39.437C	     2018-08-01 20:18:32.496835
39.437C	     2018-08-01 20:18:43.376818
39.375C	     2018-08-01 20:18:54.256883
39.375C	     2018-08-01 20:19:05.136898
39.312C	     2018-08-01 20:19:16.016883
39.312C	     2018-08-01 20:19:26.896850
39.312C	     2018-08-01 20:19:37.776874
39.25C	     2018-08-01 20:19:48.656892
39.25C	     2018-08-01 20:19:59.536842
39.25C	     2018-08-01 20:20:10.416934
39.187C	     2018-08-01 20:20:21.296909
39.187C	     2018-08-01 20:20:32.176893
39.125C	     2018-08-01 20:20:43.056945
39.125C	     2018-08-01 20:20:53.936827
39.125C	     2018-08-01 20:21:04.816892
39.062C	     2018-08-01 20:21:15.696887
39.062C	     2018-08-01 20:21:26.576831
39.062C	     2018-08-01 20:21:37.456838
39.0C	     2018-08-01 20:21:48.336903
39.0C	     2018-08-01 20:21:59.216918
39.0C	     2018-08-01 20:22:10.096845
38.937C	     2018-08-01 20:22:20.976859
38.937C	     2018-08-01 20:22:31.856937
38.875C	     2018-08-01 20:22:42.736878
38.875C	     2018-08-01 20:22:53.616849
38.875C	     2018-08-01 20:23:04.496871
38.812C	     2018-08-01 20:23:15.376890
38.812C	     2018-08-01 20:23:26.256892
38.812C	     2018-08-01 20:23:37.136870
38.75C	     2018-08-01 20:23:48.016861
38.75C	     2018-08-01 20:23:58.896906
38.687C	     2018-08-01 20:24:09.776902
38.687C	     2018-08-01 20:24:20.656832
38.687C	     2018-08-01 20:24:31.536918
38.625C	     2018-08-01 20:24:42.656891
38.625C	     2018-08-01 20:24:53.536882
38.625C	     2018-08-01 20:25:04.416872
38.562C	     2018-08-01 20:25:15.297024
38.562C	     2018-08-01 20:25:26.176902
38.562C	     2018-08-01 20:25:37.056873
38.5C	     2018-08-01 20:25:47.936886
38.5C	     2018-08-01 20:25:58.816909
38.5C	     2018-08-01 20:26:09.697003
38.437C	     2018-08-01 20:26:20.576908
38.437C	     2018-08-01 20:26:31.456867
38.437C	     2018-08-01 20:26:42.336936
38.375C	     2018-08-01 20:26:53.216897
38.375C	     2018-08-01 20:27:04.096899
38.375C	     2018-08-01 20:27:14.976816
38.312C	     2018-08-01 20:27:25.856913
38.312C	     2018-08-01 20:27:36.736895
38.312C	     2018-08-01 20:27:47.616906
38.25C	     2018-08-01 20:27:58.496923
38.25C	     2018-08-01 20:28:09.376983
38.25C	     2018-08-01 20:28:20.256895
38.187C	     2018-08-01 20:28:31.136900
38.187C	     2018-08-01 20:28:42.016869
38.187C	     2018-08-01 20:28:52.896944
38.125C	     2018-08-01 20:29:03.776918
38.125C	     2018-08-01 20:29:14.656929
38.125C	     2018-08-01 20:29:25.537062
38.062C	     2018-08-01 20:29:36.417484
38.062C	     2018-08-01 20:29:47.296911
38.062C	     2018-08-01 20:29:58.176916
38.0C	     2018-08-01 20:30:09.056909
38.0C	     2018-08-01 20:30:19.937704
38.0C	     2018-08-01 20:30:30.816936
38.0C	     2018-08-01 20:30:41.696917
37.937C	     2018-08-01 20:30:52.576914
37.937C	     2018-08-01 20:31:03.456874
37.875C	     2018-08-01 20:31:14.337135
37.875C	     2018-08-01 20:31:25.216872
37.875C	     2018-08-01 20:31:36.096883
37.812C	     2018-08-01 20:31:46.976849
37.812C	     2018-08-01 20:31:57.856890
37.812C	     2018-08-01 20:32:08.737107
37.812C	     2018-08-01 20:32:19.616838
37.75C	     2018-08-01 20:32:30.496933
37.75C	     2018-08-01 20:32:41.376978
37.75C	     2018-08-01 20:32:52.256946
37.687C	     2018-08-01 20:33:03.137087
37.687C	     2018-08-01 20:33:14.016879
37.687C	     2018-08-01 20:33:24.896934
37.625C	     2018-08-01 20:33:35.776954
37.625C	     2018-08-01 20:33:46.656863
37.625C	     2018-08-01 20:33:57.537042
37.562C	     2018-08-01 20:34:08.416926
37.562C	     2018-08-01 20:34:19.296921
37.562C	     2018-08-01 20:34:30.176837
37.5C	     2018-08-01 20:34:41.056841
37.5C	     2018-08-01 20:34:51.936903
37.5C	     2018-08-01 20:35:02.816912
37.5C	     2018-08-01 20:35:13.696878
37.437C	     2018-08-01 20:35:24.576864
37.437C	     2018-08-01 20:35:35.456909
37.437C	     2018-08-01 20:35:46.336898
37.375C	     2018-08-01 20:35:57.216846
37.375C	     2018-08-01 20:36:08.096915
37.375C	     2018-08-01 20:36:18.976895
37.312C	     2018-08-01 20:36:29.856900
37.312C	     2018-08-01 20:36:40.736839
37.312C	     2018-08-01 20:36:51.616835
37.312C	     2018-08-01 20:37:02.496906
37.25C	     2018-08-01 20:37:13.376985
37.25C	     2018-08-01 20:37:24.257005
37.25C	     2018-08-01 20:37:35.136896
37.25C	     2018-08-01 20:37:38.897158
37.25C	     2018-08-01 20:37:50.816952
37.25C	     2018-08-01 20:38:01.696913
37.187C	     2018-08-01 20:38:12.576889
37.187C	     2018-08-01 20:38:23.456921
37.187C	     2018-08-01 20:38:34.337089
37.187C	     2018-08-01 20:38:45.226851
37.187C	     2018-08-01 20:38:56.096904
37.25C	     2018-08-01 20:39:06.976888
37.25C	     2018-08-01 20:39:17.856906
37.25C	     2018-08-01 20:39:28.736860
37.25C	     2018-08-01 20:39:39.616834
37.25C	     2018-08-01 20:39:50.496960
37.312C	     2018-08-01 20:40:01.376901
37.312C	     2018-08-01 20:40:12.256867
37.312C	     2018-08-01 20:40:23.136817
37.312C	     2018-08-01 20:40:34.016916
37.375C	     2018-08-01 20:40:44.896912
37.375C	     2018-08-01 20:40:55.776898
37.437C	     2018-08-01 20:41:06.656849
37.437C	     2018-08-01 20:41:17.536904
37.437C	     2018-08-01 20:41:28.416909
37.5C	     2018-08-01 20:41:39.296879
37.5C	     2018-08-01 20:41:50.176709
37.562C	     2018-08-01 20:42:01.056994
37.562C	     2018-08-01 20:42:11.937150
37.625C	     2018-08-01 20:42:22.816914
37.625C	     2018-08-01 20:42:33.696936
37.687C	     2018-08-01 20:42:44.576929
37.687C	     2018-08-01 20:42:55.456937
37.75C	     2018-08-01 20:43:06.336906
37.75C	     2018-08-01 20:43:17.217235
37.812C	     2018-08-01 20:43:28.096943
37.812C	     2018-08-01 20:43:38.976951
37.875C	     2018-08-01 20:43:49.857056
37.937C	     2018-08-01 20:44:00.736906
37.937C	     2018-08-01 20:44:11.617235
38.0C	     2018-08-01 20:44:22.496935
38.062C	     2018-08-01 20:44:34.256572
38.062C	     2018-08-01 20:44:45.136948
38.125C	     2018-08-01 20:44:56.017212
38.187C	     2018-08-01 20:45:06.896553
38.187C	     2018-08-01 20:45:17.776577
38.25C	     2018-08-01 20:45:28.656945
38.312C	     2018-08-01 20:45:39.537250
38.312C	     2018-08-01 20:45:50.416949
38.375C	     2018-08-01 20:46:01.296928
38.437C	     2018-08-01 20:46:12.176936
38.5C	     2018-08-01 20:46:23.056948
38.5C	     2018-08-01 20:46:33.936963
38.562C	     2018-08-01 20:46:44.816957
38.625C	     2018-08-01 20:46:55.696923
38.625C	     2018-08-01 20:47:06.576909
38.687C	     2018-08-01 20:47:17.456895
38.75C	     2018-08-01 20:47:28.336926
38.75C	     2018-08-01 20:47:39.216904
38.812C	     2018-08-01 20:47:50.136944
38.875C	     2018-08-01 20:48:01.056946
38.937C	     2018-08-01 20:48:11.937132
39.0C	     2018-08-01 20:48:22.816924
39.0C	     2018-08-01 20:48:33.696917
39.375C	     2018-08-01 20:50:28.977155
39.375C	     2018-08-01 20:50:40.896881
39.375C	     2018-08-01 20:50:51.776919
39.437C	     2018-08-01 20:51:02.656849
39.437C	     2018-08-01 20:51:13.536905
39.5C	     2018-08-01 20:51:24.416923
39.562C	     2018-08-01 20:51:35.296839
39.562C	     2018-08-01 20:51:46.176845
39.625C	     2018-08-01 20:51:57.056904
39.625C	     2018-08-01 20:52:07.936878
39.687C	     2018-08-01 20:52:18.816868
39.687C	     2018-08-01 20:52:29.696846
39.75C	     2018-08-01 20:52:40.576934
39.75C	     2018-08-01 20:52:51.456894
39.812C	     2018-08-01 20:53:02.337066
39.812C	     2018-08-01 20:53:13.216858
39.875C	     2018-08-01 20:53:24.096911
39.937C	     2018-08-01 20:53:34.976907
39.937C	     2018-08-01 20:53:45.856868
40.0C	     2018-08-01 20:53:56.736870
40.062C	     2018-08-01 20:54:07.616909
40.062C	     2018-08-01 20:54:18.496897
40.125C	     2018-08-01 20:54:29.376844
40.125C	     2018-08-01 20:54:40.256879
40.187C	     2018-08-01 20:54:51.136901
40.187C	     2018-08-01 20:55:02.016902
40.25C	     2018-08-01 20:55:12.896864
40.312C	     2018-08-01 20:55:23.776837
40.375C	     2018-08-01 20:55:34.656936
40.375C	     2018-08-01 20:55:45.536860
40.437C	     2018-08-01 20:55:56.416872
40.5C	     2018-08-01 20:56:07.296834
40.5C	     2018-08-01 20:56:18.176914
40.562C	     2018-08-01 20:56:29.056912
40.625C	     2018-08-01 20:56:40.976902
40.625C	     2018-08-01 20:56:51.856835
40.687C	     2018-08-01 20:57:02.736903
40.687C	     2018-08-01 20:57:13.616549
40.687C	     2018-08-01 20:57:24.496894
40.75C	     2018-08-01 20:57:35.376843
40.75C	     2018-08-01 20:57:46.256927
40.75C	     2018-08-01 20:57:57.137106
40.812C	     2018-08-01 20:58:08.016571
40.812C	     2018-08-01 20:58:18.977071
40.812C	     2018-08-01 20:58:29.856596
40.875C	     2018-08-01 20:58:40.736581
40.875C	     2018-08-01 20:58:51.616893
40.875C	     2018-08-01 20:59:05.136614
40.875C	     2018-08-01 20:59:16.016761
40.875C	     2018-08-01 20:59:26.896616
40.875C	     2018-08-01 20:59:37.776767
40.875C	     2018-08-01 20:59:48.656764
40.937C	     2018-08-01 20:59:59.536800
40.875C	     2018-08-01 21:00:10.416710
40.875C	     2018-08-01 21:00:21.296700
40.937C	     2018-08-01 21:00:32.176733
40.875C	     2018-08-01 21:00:43.056692
40.875C	     2018-08-01 21:00:53.936897
40.875C	     2018-08-01 21:01:04.816640
40.875C	     2018-08-01 21:01:15.696592
40.875C	     2018-08-01 21:01:26.576598
40.875C	     2018-08-01 21:01:37.456799
40.875C	     2018-08-01 21:01:48.337078
40.875C	     2018-08-01 21:01:59.216606
40.875C	     2018-08-01 21:02:10.096612
40.812C	     2018-08-01 21:02:20.976579
40.812C	     2018-08-01 21:02:31.856585
40.812C	     2018-08-01 21:02:42.736645
40.812C	     2018-08-01 21:02:53.616603
40.812C	     2018-08-01 21:03:04.496603
40.812C	     2018-08-01 21:03:15.376922
40.75C	     2018-08-01 21:03:26.256804
40.75C	     2018-08-01 21:03:37.137190
40.75C	     2018-08-01 21:03:48.016849
40.75C	     2018-08-01 21:03:58.896865
40.687C	     2018-08-01 21:04:09.776872
40.687C	     2018-08-01 21:04:20.656952
40.687C	     2018-08-01 21:04:31.537005
40.687C	     2018-08-01 21:04:42.417062
40.625C	     2018-08-01 21:04:53.296751
40.625C	     2018-08-01 21:05:04.176825
40.625C	     2018-08-01 21:05:15.056650
40.562C	     2018-08-01 21:05:25.936644
40.562C	     2018-08-01 21:05:36.816507
40.562C	     2018-08-01 21:05:47.696588
40.5C	     2018-08-01 21:05:58.576624
40.5C	     2018-08-01 21:06:09.456597
40.5C	     2018-08-01 21:06:20.336599
40.5C	     2018-08-01 21:06:31.216623
40.437C	     2018-08-01 21:06:42.096568
40.437C	     2018-08-01 21:06:52.976625
40.375C	     2018-08-01 21:07:03.856629
40.375C	     2018-08-01 21:07:14.736617
40.375C	     2018-08-01 21:07:25.616583
40.312C	     2018-08-01 21:07:36.496580
40.312C	     2018-08-01 21:07:47.376679
40.312C	     2018-08-01 21:07:58.266537
40.25C	     2018-08-01 21:08:09.136664
40.25C	     2018-08-01 21:08:20.017149
40.25C	     2018-08-01 21:08:30.896907
40.187C	     2018-08-01 21:08:41.776902
40.187C	     2018-08-01 21:08:52.656949
40.125C	     2018-08-01 21:09:03.536914
40.125C	     2018-08-01 21:09:14.416906
40.125C	     2018-08-01 21:09:25.296869
40.062C	     2018-08-01 21:09:36.176513
40.062C	     2018-08-01 21:09:47.056916
40.0C	     2018-08-01 21:09:57.936968
40.0C	     2018-08-01 21:10:08.816906
40.0C	     2018-08-01 21:10:19.696922
39.937C	     2018-08-01 21:10:30.576895
39.937C	     2018-08-01 21:10:41.456903
39.937C	     2018-08-01 21:10:52.356599
39.875C	     2018-08-01 21:11:03.296866
39.875C	     2018-08-01 21:11:14.176901
39.812C	     2018-08-01 21:11:25.056875
39.812C	     2018-08-01 21:11:35.936850
39.812C	     2018-08-01 21:11:46.816726
39.75C	     2018-08-01 21:11:57.696939
39.75C	     2018-08-01 21:12:08.576904
39.687C	     2018-08-01 21:12:19.456940
39.687C	     2018-08-01 21:12:30.336632
39.687C	     2018-08-01 21:12:41.217097
39.625C	     2018-08-01 21:12:52.096944
39.625C	     2018-08-01 21:13:02.976914
39.562C	     2018-08-01 21:13:13.856926
39.562C	     2018-08-01 21:13:24.737187
39.562C	     2018-08-01 21:13:35.616925
39.5C	     2018-08-01 21:13:46.496947
39.5C	     2018-08-01 21:13:57.376930
39.437C	     2018-08-01 21:14:08.256921
39.437C	     2018-08-01 21:14:20.176919
39.437C	     2018-08-01 21:14:31.056938
39.437C	     2018-08-01 21:14:41.936951
39.437C	     2018-08-01 21:14:52.826909
39.375C	     2018-08-01 21:15:03.696915
39.375C	     2018-08-01 21:15:14.576925
39.375C	     2018-08-01 21:15:25.456892
39.375C	     2018-08-01 21:15:36.337078
39.375C	     2018-08-01 21:15:47.216926
39.562C	     2018-08-01 21:18:19.536938
39.625C	     2018-08-01 21:18:30.416900
39.625C	     2018-08-01 21:18:41.296933
39.625C	     2018-08-01 21:18:52.176911
39.687C	     2018-08-01 21:19:03.056967
39.687C	     2018-08-01 21:19:13.936910
39.75C	     2018-08-01 21:19:24.816904
39.75C	     2018-08-01 21:19:35.696936
39.812C	     2018-08-01 21:19:46.576924
39.812C	     2018-08-01 21:19:57.456905
39.875C	     2018-08-01 21:20:08.336950
39.875C	     2018-08-01 21:20:19.216897
39.937C	     2018-08-01 21:20:30.096918
39.937C	     2018-08-01 21:20:40.976915
40.0C	     2018-08-01 21:20:51.856921
